index,ecg
3795,-0.105
3796,-0.095
3797,-0.105
3798,-0.1
3799,-0.07
3800,-0.005
3801,0.03
3802,0.02
3803,0.11
3804,0.15
3805,0.105
3806,0.02
3807,-0.035
3808,-0.04
3809,-0.16
3810,-0.19
3811,-0.2
3812,-0.185
3813,-0.19
3814,-0.225
3815,0.085
3816,0.915
3817,1.56
3818,0.55
3819,-0.5
3820,-0.695
3821,-0.44
3822,-0.18
3823,-0.17
3824,-0.16
3825,-0.155
3826,-0.135
3827,-0.135
3828,-0.12
3829,-0.11
3830,-0.085
3831,-0.065
3832,-0.04
3833,-0.02
3834,0.005
3835,0.025
3836,0.06
3837,0.085
3838,0.12
3839,0.155
3840,0.18
3841,0.195
3842,0.205
3843,0.195
3844,0.21
3845,0.21
3846,0.2
3847,0.175
3848,0.155
3849,0.11
3850,0.075
3851,0.05
3852,0.025
3853,0.01
3854,0.01
3855,0.0
3856,0.0
3857,0.01
3858,0.005
3859,0.0
3860,0.0
3861,-0.01
3862,-0.02
3863,-0.02
3864,-0.025
3865,-0.02
3866,-0.035
3867,-0.04
3868,-0.045
3869,-0.055
3870,-0.06
3871,-0.06
3872,-0.065
3873,-0.065
3874,-0.075
3875,-0.065
3876,-0.08
3877,-0.07
3878,-0.075
3879,-0.065
3880,-0.075
3881,-0.085
3882,-0.085
3883,-0.07
3884,-0.085
3885,-0.08
3886,-0.095
3887,-0.07
3888,-0.095
3889,-0.08
3890,-0.055
3891,0.0
3892,0.03
3893,0.05
3894,0.15
3895,0.165
3896,0.115
3897,0.035
3898,-0.03
3899,-0.045
3900,-0.165
3901,-0.165
3902,-0.185
3903,-0.175
3904,-0.2
3905,-0.18
3906,0.175
3907,0.96
3908,1.48
3909,0.235
3910,-0.55
3911,-0.675
3912,-0.455
3913,-0.19
3914,-0.17
3915,-0.145
3916,-0.165
3917,-0.125
3918,-0.13
3919,-0.1
3920,-0.1
3921,-0.08
3922,-0.075
3923,-0.04
3924,-0.03
3925,0.005
3926,0.015
3927,0.055
3928,0.07
3929,0.105
3930,0.125
3931,0.16
3932,0.175
3933,0.19
3934,0.18
3935,0.2
3936,0.21
3937,0.195
3938,0.165
3939,0.155
3940,0.11
3941,0.08
3942,0.035
3943,0.035
3944,0.025
3945,0.015
3946,0.0
3947,0.0
3948,0.0
3949,0.005
3950,0.0
3951,-0.005
3952,-0.01
3953,-0.02
3954,-0.015
3955,-0.035
3956,-0.045
3957,-0.045
3958,-0.045
3959,-0.04
3960,-0.06
3961,-0.075
3962,-0.065
3963,-0.06
3964,-0.065
3965,-0.07
3966,-0.07
3967,-0.08
3968,-0.07
3969,-0.07
3970,-0.075
3971,-0.09
3972,-0.09
3973,-0.075
3974,-0.09
3975,-0.08
3976,-0.1
3977,-0.085
3978,-0.09
3979,-0.075
3980,-0.115
3981,-0.09
3982,-0.07
3983,-0.02
3984,0.015
3985,0.025
3986,0.13
3987,0.17
3988,0.095
3989,0.015
3990,-0.04
3991,-0.055
3992,-0.185
3993,-0.185
3994,-0.205
3995,-0.175
3996,-0.22
3997,-0.165
3998,0.245
3999,1.005
4000,1.455
4001,0.175
4002,-0.56
4003,-0.705
4004,-0.5
4005,-0.23
4006,-0.185
4007,-0.155
4008,-0.155
4009,-0.135
4010,-0.145
4011,-0.11
4012,-0.105
4013,-0.075
4014,-0.075
4015,-0.035
4016,-0.035
4017,0.0
4018,0.015
4019,0.055
4020,0.07
4021,0.105
4022,0.125
4023,0.155
4024,0.16
4025,0.185
4026,0.195
4027,0.21
4028,0.195
4029,0.175
4030,0.16
4031,0.135
4032,0.1
4033,0.06
4034,0.035
4035,0.015
4036,0.01
4037,-0.005
4038,-0.01
4039,-0.005
4040,0.0
4041,0.0
4042,-0.015
4043,-0.015
4044,-0.02
4045,-0.035
4046,-0.045
4047,-0.05
4048,-0.045
4049,-0.06
4050,-0.07
4051,-0.08
4052,-0.07
4053,-0.075
4054,-0.08
4055,-0.085
4056,-0.085
4057,-0.09
4058,-0.085
4059,-0.085
4060,-0.095
4061,-0.1
4062,-0.09
4063,-0.1
4064,-0.095
4065,-0.105
4066,-0.1
4067,-0.1
4068,-0.1
4069,-0.11
4070,-0.095
4071,-0.055
4072,0.01
4073,0.02
4074,0.055
4075,0.17
4076,0.12
4077,0.04
4078,-0.02
4079,-0.04
4080,-0.13
4081,-0.2
4082,-0.195
4083,-0.2
4084,-0.195
4085,-0.245
4086,0.0
4087,0.645
4088,1.3
4089,0.99
4090,-0.205
4091,-0.735
4092,-0.56
4093,-0.3
4094,-0.16
4095,-0.16
4096,-0.14
4097,-0.14
4098,-0.125
4099,-0.115
4100,-0.095
4101,-0.085
4102,-0.06
4103,-0.045
4104,-0.02
4105,0.0
4106,0.03
4107,0.05
4108,0.085
4109,0.115
4110,0.145
4111,0.175
4112,0.2
4113,0.205
4114,0.21
4115,0.22
4116,0.22
4117,0.21
4118,0.185
4119,0.15
4120,0.105
4121,0.07
4122,0.04
4123,0.02
4124,0.005
4125,0.0
4126,0.0
4127,-0.005
4128,0.0
4129,-0.005
4130,0.0
4131,0.0
4132,0.0
4133,-0.01
4134,-0.015
4135,-0.025
4136,-0.03
4137,-0.035
4138,-0.04
4139,-0.05
4140,-0.05
4141,-0.055
4142,-0.06
4143,-0.07
4144,-0.065
4145,-0.075
4146,-0.065
4147,-0.07
4148,-0.065
4149,-0.08
4150,-0.07
4151,-0.08
4152,-0.075
4153,-0.085
4154,-0.075
4155,-0.085
4156,-0.08
4157,-0.085
4158,-0.075
4159,-0.095
4160,-0.08
4161,-0.095
4162,-0.08
4163,-0.095
4164,-0.085
4165,-0.105
4166,-0.085
4167,-0.07
4168,-0.01
4169,0.025
4170,0.03
4171,0.11
4172,0.15
4173,0.095
4174,0.02
4175,-0.035
4176,-0.03
4177,-0.165
4178,-0.18
4179,-0.19
4180,-0.165
4181,-0.2
4182,-0.19
4183,0.18
4184,1.085
4185,1.64
4186,0.19
4187,-0.64
4188,-0.625
4189,-0.39
4190,-0.15
4191,-0.16
4192,-0.14
4193,-0.15
4194,-0.13
4195,-0.135
4196,-0.105
4197,-0.115
4198,-0.075
4199,-0.07
4200,-0.03
4201,-0.015
4202,0.015
4203,0.03
4204,0.06
4205,0.085
4206,0.125
4207,0.15
4208,0.185
4209,0.195
4210,0.21
4211,0.205
4212,0.21
4213,0.205
4214,0.2
4215,0.17
4216,0.145
4217,0.11
4218,0.08
4219,0.05
4220,0.025
4221,0.015
4222,0.01
4223,0.01
4224,0.015
4225,0.01
4226,0.015
4227,0.015
4228,0.015
4229,0.005
4230,0.0
4231,0.0
4232,-0.005
4233,-0.015
4234,-0.02
4235,-0.03
4236,-0.025
4237,-0.035
4238,-0.035
4239,-0.04
4240,-0.04
4241,-0.045
4242,-0.045
4243,-0.055
4244,-0.055
4245,-0.06
4246,-0.055
4247,-0.06
4248,-0.055
4249,-0.065
4250,-0.065
4251,-0.065
4252,-0.065
4253,-0.07
4254,-0.06
4255,-0.075
4256,-0.065
4257,-0.075
4258,-0.065
4259,-0.075
4260,-0.07
4261,-0.08
4262,-0.065
4263,-0.08
4264,-0.07
4265,-0.08
4266,-0.08
4267,-0.065
4268,-0.01
4269,0.035
4270,0.04
4271,0.105
4272,0.18
4273,0.12
4274,0.03
4275,-0.025
4276,-0.02
4277,-0.145
4278,-0.18
4279,-0.19
4280,-0.185
4281,-0.19
4282,-0.205
4283,0.12
4284,0.9
4285,1.44
4286,0.32
4287,-0.53
4288,-0.675
4289,-0.455
4290,-0.19
4291,-0.17
4292,-0.155
4293,-0.155
4294,-0.135
4295,-0.145
4296,-0.12
4297,-0.11
4298,-0.075
4299,-0.065
4300,-0.035
4301,-0.03
4302,0.01
4303,0.025
4304,0.06
4305,0.075
4306,0.11
4307,0.145
4308,0.17
4309,0.185
4310,0.195
4311,0.2
4312,0.215
4313,0.2
4314,0.205
4315,0.19
4316,0.16
4317,0.11
4318,0.08
4319,0.055
4320,0.03
4321,0.015
4322,0.01
4323,-0.01
4324,0.01
4325,0.01
4326,0.0
4327,-0.005
4328,0.0
4329,0.0
4330,0.0
4331,-0.02
4332,-0.03
4333,-0.03
4334,-0.035
4335,-0.05
4336,-0.04
4337,-0.045
4338,-0.06
4339,-0.06
4340,-0.05
4341,-0.055
4342,-0.05
4343,-0.065
4344,-0.055
4345,-0.06
4346,-0.06
4347,-0.055
4348,-0.07
4349,-0.075
4350,-0.065
4351,-0.075
4352,-0.075
4353,-0.085
4354,-0.07
4355,-0.07
4356,-0.07
4357,-0.1
4358,-0.055
4359,-0.09
4360,-0.075
4361,-0.065
4362,-0.025
4363,0.025
4364,0.05
4365,0.12
4366,0.21
4367,0.125
4368,0.045
4369,-0.03
4370,-0.025
4371,-0.16
4372,-0.17
4373,-0.195
4374,-0.16
4375,-0.2
4376,-0.17
4377,0.215
4378,0.915
4379,1.395
4380,0.32
4381,-0.405
4382,-0.7
4383,-0.545
4384,-0.245
4385,-0.16
4386,-0.125
4387,-0.15
4388,-0.11
4389,-0.14
4390,-0.095
4391,-0.085
4392,-0.055
4393,-0.06
4394,-0.015
4395,-0.01
4396,0.03
4397,0.04
4398,0.045
4399,0.095
4400,0.13
4401,0.125
4402,0.185
4403,0.19
4404,0.205
4405,0.2
4406,0.21
4407,0.22
4408,0.215
4409,0.19
4410,0.15
4411,0.12
4412,0.08
4413,0.055
4414,0.04
4415,0.02
4416,0.0
4417,-0.01
4418,0.0
4419,0.005
4420,-0.01
4421,-0.01
4422,-0.005
4423,-0.005
4424,-0.02
4425,-0.025
4426,-0.01
4427,-0.045
4428,-0.04
4429,-0.04
4430,-0.055
4431,-0.07
4432,-0.065
4433,-0.075
4434,-0.075
4435,-0.07
4436,-0.07
4437,-0.075
4438,-0.085
4439,-0.075
4440,-0.065
4441,-0.085
4442,-0.1
4443,-0.08
4444,-0.09
4445,-0.085
4446,-0.095
4447,-0.1
4448,-0.035
4449,0.01
4450,0.03
4451,0.075
4452,0.215
4453,0.14
4454,0.06
4455,0.0
4456,-0.035
4457,-0.11
4458,-0.18
4459,-0.215
4460,-0.18
4461,-0.19
4462,-0.24
4463,0.04
4464,0.715
4465,1.285
4466,0.81
4467,-0.2
4468,-0.755
4469,-0.675
4470,-0.36
4471,-0.18
4472,-0.16
4473,-0.16
4474,-0.145
4475,-0.135
4476,-0.115
4477,-0.12
4478,-0.1
4479,-0.07
4480,-0.055
4481,-0.05
4482,0.0
4483,0.02
4484,0.05
4485,0.09
4486,0.105
4487,0.155
4488,0.155
4489,0.195
4490,0.225
4491,0.22
4492,0.24
4493,0.215
4494,0.225
4495,0.175
4496,0.145
4497,0.105
4498,0.065
4499,0.03
4500,-0.015
4501,-0.01
4502,-0.015
4503,-0.035
4504,-0.005
4505,-0.01
4506,-0.025
4507,-0.045
4508,-0.02
4509,-0.035
4510,-0.05
4511,-0.04
4512,-0.055
4513,-0.06
4514,-0.075
4515,-0.07
4516,-0.085
4517,-0.08
4518,-0.09
4519,-0.095
4520,-0.09
4521,-0.1
4522,-0.085
4523,-0.095
4524,-0.09
4525,-0.105
4526,-0.105
4527,-0.11
4528,-0.12
4529,-0.095
4530,-0.055
4531,0.005
4532,0.02
4533,0.055
4534,0.17
4535,0.145
4536,0.045
4537,-0.025
4538,-0.04
4539,-0.125
4540,-0.195
4541,-0.2
4542,-0.21
4543,-0.2
4544,-0.25
4545,0.025
4546,0.72
4547,1.365
4548,0.965
4549,-0.24
4550,-0.765
4551,-0.625
4552,-0.34
4553,-0.165
4554,-0.16
4555,-0.155
4556,-0.145
4557,-0.125
4558,-0.13
4559,-0.12
4560,-0.085
4561,-0.075
4562,-0.055
4563,-0.02
4564,0.0
4565,0.025
4566,0.055
4567,0.085
4568,0.135
4569,0.165
4570,0.2
4571,0.21
4572,0.245
4573,0.25
4574,0.25
4575,0.265
4576,0.24
4577,0.185
4578,0.145
4579,0.09
4580,0.035
4581,0.005
4582,-0.01
4583,-0.02
4584,-0.025
4585,-0.04
4586,-0.045
4587,-0.04
4588,-0.035
4589,-0.03
4590,-0.025
4591,-0.045
4592,-0.045
4593,-0.055
4594,-0.055
4595,-0.07
4596,-0.07
4597,-0.08
4598,-0.07
4599,-0.09
4600,-0.1
4601,-0.1
4602,-0.095
4603,-0.11
4604,-0.1
4605,-0.105
4606,-0.095
4607,-0.11
4608,-0.115
4609,-0.12
4610,-0.105
4611,-0.12
4612,-0.09
4613,-0.06
4614,0.0
4615,0.01
4616,0.04
4617,0.16
4618,0.11
4619,0.02
4620,-0.005
4621,-0.05
4622,-0.1
4623,-0.205
4624,-0.205
4625,-0.215
4626,-0.195
4627,-0.245
4628,-0.09
4629,0.47
4630,1.33
4631,1.515
4632,-0.125
4633,-0.81
4634,-0.575
4635,-0.325
4636,-0.15
4637,-0.17
4638,-0.145
4639,-0.15
4640,-0.13
4641,-0.135
4642,-0.115
4643,-0.105
4644,-0.075
4645,-0.055
4646,-0.025
4647,-0.015
4648,0.02
4649,0.04
4650,0.075
4651,0.105
4652,0.155
4653,0.18
4654,0.215
4655,0.235
4656,0.25
4657,0.25
4658,0.255
4659,0.22
4660,0.205
4661,0.16
4662,0.11
4663,0.075
4664,0.02
4665,-0.01
4666,-0.02
4667,-0.025
4668,-0.025
4669,-0.03
4670,-0.03
4671,-0.02
4672,-0.025
4673,-0.015
4674,-0.005
4675,-0.02
4676,-0.03
4677,-0.035
4678,-0.02
4679,-0.035
4680,-0.04
4681,-0.07
4682,-0.065
4683,-0.05
4684,-0.06
4685,-0.06
4686,-0.06
4687,-0.045
4688,-0.075
4689,-0.07
4690,-0.07
4691,-0.08
4692,-0.085
4693,-0.06
4694,-0.09
4695,-0.085
4696,-0.09
4697,-0.07
4698,-0.1
4699,-0.085
4700,-0.075
4701,-0.015
4702,0.04
4703,0.02
4704,0.105
4705,0.185
4706,0.115
4707,0.015
4708,-0.04
4709,-0.035
4710,-0.16
4711,-0.185
4712,-0.19
4713,-0.185
4714,-0.195
4715,-0.22
4716,0.13
4717,0.94
4718,1.525
4719,0.475
4720,-0.465
4721,-0.73
4722,-0.53
4723,-0.24
4724,-0.16
4725,-0.165
4726,-0.14
4727,-0.14
4728,-0.14
4729,-0.1
4730,-0.11
4731,-0.08
4732,-0.065
4733,-0.02
4734,-0.02
4735,0.005
4736,0.03
4737,0.06
4738,0.08
4739,0.125
4740,0.16
4741,0.205
4742,0.22
4743,0.225
4744,0.23
4745,0.26
4746,0.25
4747,0.245
4748,0.2
4749,0.165
4750,0.115
4751,0.085
4752,0.045
4753,0.01
4754,0.015
4755,-0.005
4756,0.0
4757,-0.015
4758,-0.015
4759,0.01
4760,-0.015
4761,-0.005
4762,0.0
4763,-0.025
4764,-0.01
4765,-0.04
4766,-0.035
4767,-0.045
4768,-0.05
4769,-0.05
4770,-0.055
4771,-0.075
4772,-0.06
4773,-0.07
4774,-0.07
4775,-0.08
4776,-0.095
4777,-0.08
4778,-0.07
4779,-0.085
4780,-0.11
4781,-0.085
4782,-0.095
4783,-0.1
4784,-0.09
4785,-0.095
4786,-0.115
4787,-0.1
4788,-0.085
4789,-0.05
4790,0.02
4791,0.03
4792,0.065
4793,0.19
4794,0.13
4795,0.055
4796,-0.01
4797,-0.02
4798,-0.13
4799,-0.185
4800,-0.2
4801,-0.19
4802,-0.18
4803,-0.23
4804,0.055
4805,0.75
4806,1.375
4807,0.88
4808,-0.245
4809,-0.765
4810,-0.61
4811,-0.335
4812,-0.18
4813,-0.155
4814,-0.15
4815,-0.145
4816,-0.13
4817,-0.11
4818,-0.105
4819,-0.085
4820,-0.07
4821,-0.05
4822,-0.03
4823,0.0
4824,0.02
4825,0.05
4826,0.075
4827,0.125
4828,0.15
4829,0.175
4830,0.205
4831,0.215
4832,0.23
4833,0.25
4834,0.225
4835,0.215
4836,0.21
4837,0.145
4838,0.105
4839,0.05
4840,0.03
4841,0.02
4842,0.0
4843,-0.01
4844,0.0
4845,-0.005
4846,-0.02
4847,-0.01
4848,-0.005
4849,-0.005
4850,-0.02
4851,-0.01
4852,0.0
4853,-0.02
4854,-0.025
4855,-0.04
4856,-0.05
4857,-0.045
4858,-0.045
4859,-0.055
4860,-0.06
4861,-0.065
4862,-0.07
4863,-0.065
4864,-0.08
4865,-0.065
4866,-0.085
4867,-0.08
4868,-0.09
4869,-0.075
4870,-0.105
4871,-0.09
4872,-0.095
4873,-0.095
4874,-0.105
4875,-0.085
4876,-0.075
4877,-0.005
4878,0.03
4879,0.025
4880,0.12
4881,0.155
4882,0.1
4883,0.025
4884,-0.04
4885,-0.05
4886,-0.16
4887,-0.185
4888,-0.2
4889,-0.17
4890,-0.215
4891,-0.23
4892,0.16
4893,1.05
4894,1.665
4895,0.345
4896,-0.56
4897,-0.68
4898,-0.455
4899,-0.19
4900,-0.175
4901,-0.14
4902,-0.15
4903,-0.12
4904,-0.135
4905,-0.105
4906,-0.105
4907,-0.07
4908,-0.055
4909,-0.02
4910,-0.02
4911,0.005
4912,0.03
4913,0.07
4914,0.1
4915,0.145
4916,0.18
4917,0.215
4918,0.24
4919,0.26
4920,0.255
4921,0.27
4922,0.255
4923,0.235
4924,0.2
4925,0.155
4926,0.105
4927,0.065
4928,0.03
4929,0.01
4930,-0.005
4931,-0.015
4932,-0.02
4933,-0.005
4934,-0.01
4935,0.0
4936,0.0
4937,-0.005
4938,-0.005
4939,0.0
4940,-0.015
4941,-0.025
4942,-0.015
4943,-0.025
4944,-0.04
4945,-0.04
4946,-0.055
4947,-0.06
4948,-0.06
4949,-0.065
4950,-0.065
4951,-0.075
4952,-0.075
4953,-0.08
4954,-0.07
4955,-0.065
4956,-0.065
4957,-0.06
4958,-0.08
4959,-0.08
4960,-0.09
4961,-0.08
4962,-0.08
4963,-0.07
4964,-0.09
4965,-0.08
4966,-0.105
4967,-0.085
4968,-0.065
4969,-0.015
4970,0.035
4971,0.05
4972,0.115
4973,0.185
4974,0.105
4975,0.03
4976,-0.035
4977,-0.025
4978,-0.14
4979,-0.19
4980,-0.2
4981,-0.165
4982,-0.19
4983,-0.22
4984,0.14
4985,0.99
4986,1.6
4987,0.44
4988,-0.5
4989,-0.68
4990,-0.45
4991,-0.19
4992,-0.165
4993,-0.145
4994,-0.15
4995,-0.12
4996,-0.145
4997,-0.1
4998,-0.095
4999,-0.09
5000,-0.07
5001,-0.04
5002,-0.025
5003,0.02
5004,0.01
5005,0.055
5006,0.08
5007,0.135
5008,0.165
5009,0.195
5010,0.215
5011,0.24
5012,0.26
5013,0.26
5014,0.255
5015,0.235
5016,0.205
5017,0.165
5018,0.105
5019,0.07
5020,0.035
5021,0.005
5022,-0.015
5023,-0.02
5024,0.0
5025,-0.02
5026,-0.015
5027,-0.02
5028,-0.01
5029,0.0
5030,-0.035
5031,-0.02
5032,-0.01
5033,-0.02
5034,-0.04
5035,-0.035
5036,-0.04
5037,-0.075
5038,-0.055
5039,-0.055
5040,-0.075
5041,-0.055
5042,-0.07
5043,-0.08
5044,-0.08
5045,-0.09
5046,-0.095
5047,-0.075
5048,-0.085
5049,-0.095
5050,-0.085
5051,-0.085
5052,-0.085
5053,-0.09
5054,-0.085
5055,-0.085
5056,-0.09
5057,-0.095
5058,-0.07
5059,-0.04
5060,0.01
5061,0.01
5062,0.065
5063,0.19
5064,0.135
5065,0.07
5066,-0.01
5067,-0.03
5068,-0.12
5069,-0.18
5070,-0.2
5071,-0.19
5072,-0.185
5073,-0.235
5074,0.03
5075,0.68
5076,1.325
5077,0.94
5078,-0.215
5079,-0.755
5080,-0.61
5081,-0.33
5082,-0.165
5083,-0.155
5084,-0.16
5085,-0.14
5086,-0.125
5087,-0.105
5088,-0.105
5089,-0.09
5090,-0.07
5091,-0.06
5092,-0.03
5093,0.005
5094,0.035
5095,0.06
5096,0.075
5097,0.12
5098,0.15
5099,0.195
5100,0.21
5101,0.23
5102,0.245
5103,0.25
5104,0.245
5105,0.245
5106,0.2
5107,0.15
5108,0.11
5109,0.07
5110,0.03
5111,0.005
5112,-0.015
5113,-0.025
5114,-0.025
5115,-0.01
5116,-0.025
5117,-0.025
5118,-0.02
5119,-0.02
5120,-0.015
5121,-0.025
5122,-0.025
5123,-0.05
5124,-0.04
5125,-0.05
5126,-0.065
5127,-0.055
5128,-0.075
5129,-0.07
5130,-0.075
5131,-0.085
5132,-0.085
5133,-0.085
5134,-0.085
5135,-0.08
5136,-0.105
5137,-0.085
5138,-0.11
5139,-0.09
5140,-0.11
5141,-0.105
5142,-0.1
5143,-0.09
5144,-0.1
5145,-0.09
5146,-0.105
5147,-0.09
5148,-0.06
5149,0.005
5150,0.02
5151,0.05
5152,0.17
5153,0.145
5154,0.06
5155,0.01
5156,-0.045
5157,-0.095
5158,-0.2
5159,-0.18
5160,-0.215
5161,-0.18
5162,-0.235
5163,-0.075
5164,0.48
5165,1.26
5166,1.435
5167,-0.05
5168,-0.775
5169,-0.65
5170,-0.38
5171,-0.165
5172,-0.175
5173,-0.135
5174,-0.155
5175,-0.135
5176,-0.135
5177,-0.115
5178,-0.105
5179,-0.075
5180,-0.055
5181,-0.03
5182,-0.01
5183,0.015
5184,0.045
5185,0.075
5186,0.1
5187,0.155
5188,0.185
5189,0.225
5190,0.25
5191,0.255
5192,0.255
5193,0.27
5194,0.24
5195,0.215
5196,0.17
5197,0.12
5198,0.075
5199,0.045
5200,0.01
5201,-0.005
5202,-0.01
5203,-0.01
5204,-0.025
5205,-0.02
5206,-0.02
5207,-0.015
5208,-0.005
5209,-0.015
5210,-0.01
5211,-0.025
5212,-0.015
5213,-0.015
5214,-0.04
5215,-0.055
5216,-0.06
5217,-0.055
5218,-0.06
5219,-0.075
5220,-0.08
5221,-0.08
5222,-0.065
5223,-0.065
5224,-0.08
5225,-0.075
5226,-0.09
5227,-0.085
5228,-0.075
5229,-0.07
5230,-0.085
5231,-0.075
5232,-0.095
5233,-0.095
5234,-0.085
5235,-0.085
5236,-0.105
5237,-0.09
5238,-0.105
5239,-0.095
5240,-0.095
5241,-0.02
5242,0.025
5243,0.01
5244,0.065
5245,0.16
5246,0.11
5247,0.025
5248,-0.025
5249,-0.03
5250,-0.155
5251,-0.19
5252,-0.195
5253,-0.2
5254,-0.195
5255,-0.25
5256,0.07
5257,0.88
5258,1.5
5259,0.7
5260,-0.38
5261,-0.75
5262,-0.53
5263,-0.27
5264,-0.165
5265,-0.155
5266,-0.15
5267,-0.135
5268,-0.115
5269,-0.11
5270,-0.1
5271,-0.085
5272,-0.08
5273,-0.05
5274,-0.025
5275,0.015
5276,0.015
5277,0.045
5278,0.08
5279,0.135
5280,0.16
5281,0.2
5282,0.205
5283,0.24
5284,0.255
5285,0.26
5286,0.24
5287,0.23
5288,0.195
5289,0.165
5290,0.12
5291,0.07
5292,0.03
5293,0.015
5294,0.0
5295,-0.01
5296,-0.005
5297,-0.025
5298,-0.01
5299,-0.005
5300,0.01
5301,-0.01
5302,-0.015
5303,0.005
5304,-0.01
5305,-0.025
5306,-0.04
5307,-0.03
5308,-0.045
5309,-0.055
5310,-0.055
5311,-0.06
5312,-0.065
5313,-0.05
5314,-0.075
5315,-0.08
5316,-0.095
5317,-0.08
5318,-0.085
5319,-0.075
5320,-0.095
5321,-0.08
5322,-0.095
5323,-0.105
5324,-0.105
5325,-0.095
5326,-0.11
5327,-0.09
5328,-0.125
5329,-0.085
5330,-0.085
5331,-0.025
5332,0.025
5333,0.03
5334,0.115
5335,0.165
5336,0.085
5337,0.02
5338,-0.035
5339,-0.055
5340,-0.185
5341,-0.17
5342,-0.22
5343,-0.19
5344,-0.22
5345,-0.15
5346,0.28
5347,1.135
5348,1.645
5349,0.15
5350,-0.67
5351,-0.73
5352,-0.475
5353,-0.205
5354,-0.18
5355,-0.15
5356,-0.165
5357,-0.13
5358,-0.115
5359,-0.09
5360,-0.1
5361,-0.06
5362,-0.06
5363,-0.015
5364,-0.015
5365,0.035
5366,0.05
5367,0.09
5368,0.115
5369,0.155
5370,0.205
5371,0.235
5372,0.245
5373,0.275
5374,0.275
5375,0.275
5376,0.26
5377,0.255
5378,0.2
5379,0.17
5380,0.11
5381,0.075
5382,0.03
5383,0.02
5384,0.0
5385,-0.005
5386,0.0
5387,-0.01
5388,0.0
5389,0.0
5390,-0.005
5391,0.0
5392,-0.005
5393,0.0
5394,-0.02
5395,-0.04
5396,-0.025
5397,-0.03
5398,-0.055
5399,-0.05
5400,-0.05
5401,-0.055
5402,-0.06
5403,-0.055
5404,-0.085
5405,-0.075
5406,-0.08
5407,-0.065
5408,-0.09
5409,-0.095
5410,-0.095
5411,-0.085
5412,-0.1
5413,-0.085
5414,-0.1
5415,-0.085
5416,-0.115
5417,-0.1
5418,-0.115
5419,-0.1
5420,-0.085
5421,-0.005
5422,0.02
5423,0.025
5424,0.13
5425,0.15
5426,0.08
5427,0.025
5428,-0.04
5429,-0.065
5430,-0.19
5431,-0.19
5432,-0.215
5433,-0.185
5434,-0.235
5435,-0.17
5436,0.275
5437,1.185
5438,1.745
5439,0.165
5440,-0.7
5441,-0.675
5442,-0.445
5443,-0.18
5444,-0.17
5445,-0.165
5446,-0.17
5447,-0.135
5448,-0.14
5449,-0.105
5450,-0.095
5451,-0.08
5452,-0.08
5453,-0.035
5454,-0.025
5455,0.025
5456,0.025
5457,0.065
5458,0.115
5459,0.155
5460,0.17
5461,0.235
5462,0.245
5463,0.27
5464,0.27
5465,0.28
5466,0.275
5467,0.245
5468,0.2
5469,0.16
5470,0.105
5471,0.065
5472,0.045
5473,0.0
5474,-0.005
5475,-0.015
5476,-0.015
5477,0.0
5478,-0.015
5479,-0.015
5480,-0.015
5481,-0.02
5482,-0.015
5483,-0.01
5484,-0.015
5485,-0.03
5486,-0.025
5487,-0.03
5488,-0.045
5489,-0.055
5490,-0.055
5491,-0.065
5492,-0.07
5493,-0.07
5494,-0.075
5495,-0.075
5496,-0.065
5497,-0.085
5498,-0.07
5499,-0.085
5500,-0.08
5501,-0.105
5502,-0.1
5503,-0.095
5504,-0.075
5505,-0.1
5506,-0.095
5507,-0.095
5508,-0.085
5509,-0.105
5510,-0.095
5511,-0.065
5512,-0.015
5513,0.02
5514,0.025
5515,0.135
5516,0.145
5517,0.085
5518,0.025
5519,-0.04
5520,-0.06
5521,-0.19
5522,-0.19
5523,-0.21
5524,-0.165
5525,-0.215
5526,-0.165
5527,0.265
5528,1.17
5529,1.73
5530,0.155
5531,-0.695
5532,-0.67
5533,-0.425
5534,-0.175
5535,-0.175
5536,-0.155
5537,-0.14
5538,-0.125
5539,-0.135
5540,-0.1
5541,-0.105
5542,-0.075
5543,-0.06
5544,-0.015
5545,-0.015
5546,0.015
5547,0.055
5548,0.07
5549,0.1
5550,0.17
5551,0.205
5552,0.235
5553,0.245
5554,0.28
5555,0.28
5556,0.295
5557,0.27
5558,0.255
5559,0.21
5560,0.14
5561,0.09
5562,0.065
5563,0.03
5564,0.0
5565,-0.01
5566,-0.01
5567,0.0
5568,-0.015
5569,-0.005
5570,-0.025
5571,-0.02
5572,0.0
5573,-0.01
5574,0.0
5575,-0.025
5576,-0.05
5577,-0.035
5578,-0.035
5579,-0.045
5580,-0.055
5581,-0.06
5582,-0.07
5583,-0.06
5584,-0.075
5585,-0.065
5586,-0.075
5587,-0.08
5588,-0.075
5589,-0.07
5590,-0.08
5591,-0.08
5592,-0.085
5593,-0.085
5594,-0.1
5595,-0.075
5596,-0.09
5597,-0.08
5598,-0.11
5599,-0.08
5600,-0.085
5601,-0.1
5602,-0.085
5603,-0.02
5604,0.035
5605,0.06
5606,0.095
5607,0.18
5608,0.11
5609,0.05
5610,-0.01
5611,-0.05
5612,-0.17
5613,-0.16
5614,-0.19
5615,-0.18
5616,-0.2
5617,-0.225
5618,0.17
5619,1.015
5620,1.61
5621,0.395
5622,-0.505
5623,-0.735
5624,-0.52
5625,-0.245
